time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-08-23T18:33:07.070Z,64.7515,-17.3761,7.88,4.7,mb,,73,1.694,0.79,us,usb000s5q5,2014-11-22T02:06:29.000Z,"108 km S of Laugar, Iceland",earthquake,5.1,3.9,0.056,101,reviewed,us,us
2014-08-23T14:04:24.000Z,64.665,-17.505,8,4.3,mb,,,,1.49,us,usb000s5qr,2014-11-22T02:06:29.000Z,"116 km SSE of Akureyri, Iceland",earthquake,8.4,5.1,0.142,14,reviewed,rey,us
2014-08-22T15:41:08.830Z,64.5081,-17.7576,7.29,4.3,mb,,111,1.556,1.14,us,usb000s5e5,2014-11-22T02:06:26.000Z,"126 km WNW of Höfn, Iceland",earthquake,8,4.5,0.092,35,reviewed,us,us
2014-08-21T23:50:22.650Z,64.5099,-17.6125,6.84,4.8,mb,,45,1.617,0.6,us,usb000s569,2014-11-22T02:06:25.000Z,"119 km WNW of Höfn, Iceland",earthquake,6.9,3.5,0.027,444,reviewed,us,us
2014-08-21T20:37:58.790Z,64.2029,-18.3494,10,4.4,mb,,116,1.401,0.7,us,usb000s545,2014-11-22T02:06:25.000Z,"127 km NE of Vestmannaeyjar, Iceland",earthquake,9.9,1.9,0.381,3,reviewed,us,us
2014-08-16T04:04:51.180Z,64.2674,-17.853,10,4,mb,,134,1.578,0.64,us,usc000s7mp,2014-11-15T04:07:10.000Z,"128 km W of Höfn, Iceland",earthquake,,2,0.299,4,reviewed,us,us
2014-05-16T14:41:17.310Z,64.6385,-17.6757,7.94,4.3,mb,,119,1.572,1.02,us,usc000rass,2014-08-09T02:53:45.000Z,"118 km S of Akureyri, Iceland",earthquake,,4.9,0.307,3,reviewed,us,us
2014-05-04T01:24:16.030Z,65.2304,-16.4572,10,4,mb,,101,2.125,1.24,us,usb000r15n,2014-07-27T21:51:20.000Z,"69 km SE of Laugar, Iceland",earthquake,,1.9,0.367,2,reviewed,us,us
2013-11-15T05:32:55.800Z,67.0915,-18.9637,10.66,4.2,mb,,87,2.546,0.72,us,usb000l2z6,2014-01-31T21:22:20.000Z,"104 km N of Siglufjörður, Iceland",earthquake,,4.8,0.176,,reviewed,us,us
2013-10-13T07:34:06.270Z,63.7251,-22.6586,10,4.8,mb,,46,6.699,0.54,us,usb000kc66,2022-05-03T16:56:07.251Z,"16 km SW of Grindavík, Iceland",earthquake,,2.6,0.032,,reviewed,us,us
2013-08-25T07:00:38.540Z,62.7891,-24.9825,9.96,4.2,mb,,105,2.549,0.64,us,usb000jgmz,2013-10-25T20:10:03.000Z,"Iceland region",earthquake,,2.8,0.147,,reviewed,us,us
2013-05-19T06:27:47.160Z,62.63,-25.426,10,4.4,mb,51,68,,0.54,us,usb000gyu6,2014-11-07T01:50:50.083Z,"201 km SW of Grindavík, Iceland",earthquake,,2.9,,33,reviewed,us,us
2013-05-10T01:06:04.790Z,63.758,-23.128,10,4.1,mb,35,121.9,,0.95,us,usc000gsmf,2014-11-07T01:50:45.964Z,"35 km WSW of Grindavík, Iceland",earthquake,,,,22,reviewed,us,us
2013-05-09T19:20:40.200Z,63.753,-23.083,10,4.6,mb,103,55.1,,1.01,us,usc000gs7g,2014-11-07T01:50:45.887Z,"33 km WSW of Grindavík, Iceland",earthquake,,,,56,reviewed,us,us
2013-05-09T17:10:22.480Z,63.932,-23.236,10,4.5,mb,17,149,,1.4,us,usc000gs0s,2014-11-07T01:50:45.850Z,"28 km WSW of Sandgerði, Iceland",earthquake,,,,14,reviewed,us,us
2013-05-09T10:49:28.100Z,63.984,-22.98,9.5,4.4,mb,16,165,,0.94,us,usc000grt3,2014-11-07T01:50:45.801Z,"14 km WSW of Sandgerði, Iceland",earthquake,,5.3,,8,reviewed,us,us
2013-04-04T23:45:06.980Z,66.384,-17.708,10,4.2,mb,59,67.2,,1.31,us,us2013npaz,2014-11-07T01:50:30.489Z,"41 km NNW of Norðurþing, Iceland",earthquake,,,,18,reviewed,us,us
2013-04-02T23:05:08.290Z,66.358,-17.304,10,4.2,mb,34,70.7,,1.13,us,us2013nmdi,2014-11-07T01:50:29.669Z,"35 km N of Norðurþing, Iceland",earthquake,,,,4,reviewed,us,us
2013-04-02T22:52:12.710Z,66.289,-17.14,10,4.1,mb,49,46,,1.48,us,us2013nmba,2014-11-07T01:50:29.660Z,"29 km NNE of Norðurþing, Iceland",earthquake,,,,18,reviewed,us,us
2013-04-02T09:04:56.900Z,66.504,-17.84,10,4.1,mb,19,78,,1.03,us,usp000k014,2014-11-07T01:50:29.175Z,"56 km NNW of Norðurþing, Iceland",earthquake,,,,6,reviewed,us,us
2013-04-02T08:55:55.410Z,66.511,-17.489,10,4.7,mb,236,60.8,,0.67,us,usb000fy06,2014-11-07T01:50:29.070Z,"52 km N of Norðurþing, Iceland",earthquake,,,,185,reviewed,us,us
2013-04-02T01:13:22.930Z,66.408,-17.51,17.9,4.3,mb,43,54,,1.03,us,usp000k00r,2014-11-07T01:50:28.700Z,"41 km N of Norðurþing, Iceland",earthquake,,5,,25,reviewed,us,us
2013-04-02T00:59:16.570Z,66.426,-17.599,10,5.3,mwb,433,23,,1.02,us,usb000fxws,2022-05-03T16:12:24.598Z,"44 km NNW of Norðurþing, Iceland",earthquake,,,,,reviewed,us,us
2013-01-16T09:53:03.420Z,61.025,-28.13,10,4.5,mb,46,141.9,,0.94,us,usp000jyfx,2014-11-07T01:49:50.752Z,"Iceland region",earthquake,,,,25,reviewed,us,us
2012-10-21T01:25:22.590Z,66.309,-18.666,10,5.5,mww,455,27.7,,0.74,us,usp000ju82,2022-05-03T16:26:19.277Z,"20 km NNE of Siglufjörður, Iceland",earthquake,,,,,reviewed,us,us
2012-10-21T01:03:45.570Z,66.013,-18.68,10,4.1,mb,36,66.9,,0.86,us,usp000ju81,2014-11-07T01:49:07.343Z,"8 km NW of Dalvík, Iceland",earthquake,,,,13,reviewed,us,us
2012-10-21T00:10:35.870Z,66.37,-18.569,10,5.3,mwc,293,36.5,,1.09,us,usp000ju7x,2022-05-03T16:26:18.114Z,"28 km NNE of Siglufjörður, Iceland",earthquake,,,,,reviewed,us,gcmt
2012-10-20T23:38:17.840Z,66.165,-18.678,10,4.1,mb,18,87.3,,0.87,us,usp000ju7v,2014-11-07T01:49:07.307Z,"10 km E of Siglufjörður, Iceland",earthquake,,,,3,reviewed,us,us
2012-09-20T19:42:48.170Z,66.193,-19.044,10,4.8,mb,17,77.1,,1.09,us,usp000jsmp,2014-11-07T01:48:53.103Z,"7 km NW of Siglufjörður, Iceland",earthquake,,,,1,reviewed,us,us
2012-09-19T08:28:20.170Z,66.301,-18.721,10,4.3,mb,46,118.4,,0.93,us,usp000jsk0,2014-11-07T01:48:52.854Z,"18 km NNE of Siglufjörður, Iceland",earthquake,,,,18,reviewed,us,us
2012-09-19T07:57:23.250Z,66.498,-18.58,10,4.4,mb,58,119.1,,1.38,us,usp000jsjy,2014-11-07T01:48:52.848Z,"41 km NNE of Siglufjörður, Iceland",earthquake,,,,27,reviewed,us,us
2012-08-30T11:59:05.110Z,63.935,-21.645,10,4.2,mb,45,124,,0.8,us,usp000jr4v,2014-11-07T01:48:39.829Z,"15 km NW of Þorlákshöfn, Iceland",earthquake,,,,10,reviewed,us,us
2012-08-17T15:48:15.740Z,63.568,-19.028,10,4.3,mb,41,121.7,,0.67,us,usp000jqe0,2014-11-07T01:48:35.170Z,"63 km ENE of Vestmannaeyjar, Iceland",earthquake,,,,13,reviewed,us,us
2011-10-22T06:39:16.120Z,61.078,-27.748,10,4.6,mb,82,81.2,,0.89,us,usp000j9pp,2014-11-07T01:46:08.784Z,"Iceland region",earthquake,,,,46,reviewed,us,us
2011-05-21T19:05:54.630Z,64.302,-17.282,10,4.4,mb,40,105.8,,0.98,us,usp000j1yq,2014-11-07T01:44:53.309Z,"100 km W of Höfn, Iceland",earthquake,,,,23,reviewed,us,us
2011-04-03T14:09:05.460Z,64.355,-17.57,10,4.5,mb,11,129.1,,1.34,us,usp000hz70,2014-11-07T01:44:28.008Z,"114 km W of Höfn, Iceland",earthquake,,0,,1,reviewed,us,us
2011-02-25T01:19:19.920Z,64.344,-17.441,10,4.2,mb,25,128.9,,0.99,us,usp000hv1t,2014-11-07T01:43:43.792Z,"108 km W of Höfn, Iceland",earthquake,,,,5,reviewed,us,us
2011-01-13T09:22:24.750Z,64.367,-17.392,10,4.2,mb,21,128,,1,us,usp000ht0p,2014-11-07T01:43:25.954Z,"106 km W of Höfn, Iceland",earthquake,,,,1,reviewed,us,us
2010-10-23T21:58:58.930Z,63.362,-23.978,10,5.2,mwc,68,116.8,,0.98,us,usp000hnff,2016-11-10T02:35:14.031Z,"93 km SW of Grindavík, Iceland",earthquake,,,,,reviewed,us,gcmt
2010-10-23T20:38:29.050Z,63.486,-23.799,10,5.1,mwc,88,54.8,,1.33,us,usp000hnfb,2016-11-10T02:35:13.393Z,"77 km WSW of Grindavík, Iceland",earthquake,,,,,reviewed,us,gcmt
2010-10-23T20:34:31.050Z,63.348,-24.043,10,4.9,mwc,43,120.2,,1.38,us,usp000hnfa,2016-11-10T02:35:12.724Z,"96 km SW of Grindavík, Iceland",earthquake,,,,,reviewed,us,gcmt
2010-10-23T20:33:09.980Z,63.491,-23.967,10,4.5,mb,24,121.4,,1.43,us,usp000hnf9,2014-11-07T01:42:45.070Z,"84 km WSW of Grindavík, Iceland",earthquake,,,,7,reviewed,us,us
